Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-11-27,22:00:00,1071.92,1073.035,1071.53,1072.01,176231,0
2017-11-28,15:35:00,1073.99,1080,1073.0865,1078.3,134031,0
2017-11-28,15:40:00,1078.5454,1078.7598,1074.3153,1074.37,24560,0
2017-11-28,15:45:00,1074.25,1075.25,1068.36,1072.95,38162,0
2017-11-28,15:50:00,1073.191,1076.005,1071.515,1071.98,18048,0
2017-11-28,15:55:00,1071.47,1073.36,1070.18,1072.7996,12913,0
2017-11-28,16:00:00,1072.815,1073.44,1071,1072.86,10437,0
2017-11-28,16:05:00,1072.83,1074.09,1072.26,1073.194,5813,0
2017-11-28,16:10:00,1072.52,1074.2573,1071.65,1074.2573,17582,0
2017-11-28,16:15:00,1074.255,1074.255,1072.15,1073.68,9184,0
2017-11-28,16:20:00,1072.8,1075.07,1072.8,1075.032,10150,0
2017-11-28,16:25:00,1075,1075.315,1072.8701,1073.92,15269,0
2017-11-28,16:30:00,1074.05,1074.17,1073.2601,1073.37,8409,0
2017-11-28,16:35:00,1073.01,1073.84,1071.505,1073.24,14101,0
2017-11-28,16:40:00,1073.255,1073.665,1072.02,1072.02,6037,0
2017-11-28,16:45:00,1071.64,1072.6999,1070.4501,1070.47,14173,0
2017-11-28,16:50:00,1070.47,1071.07,1070.09,1070.435,6198,0
2017-11-28,16:55:00,1070.78,1071.979,1070.29,1070.29,8691,0
2017-11-28,17:00:00,1070.5,1070.6,1069.49,1069.5,7967,0
2017-11-28,17:05:00,1069.5697,1070.24,1069,1069.95,5357,0
2017-11-28,17:10:00,1069.537,1070.2,1069,1069.63,5963,0
2017-11-28,17:15:00,1069.48,1069.85,1068.16,1068.5639,6485,0
2017-11-28,17:20:00,1068.6092,1068.6092,1067.6505,1068.12,10129,0
2017-11-28,17:25:00,1068.13,1069.63,1067.78,1069.43,9469,0
2017-11-28,17:30:00,1069.49,1071.87,1069.23,1071.375,8842,0
2017-11-28,17:35:00,1071.17,1071.53,1069.12,1069.45,11304,0
2017-11-28,17:40:00,1069.5,1070.5,1069,1069.46,10916,0
2017-11-28,17:45:00,1069.405,1069.69,1069,1069.47,10922,0
2017-11-28,17:50:00,1069.52,1069.52,1068.61,1068.85,11808,0
2017-11-28,17:55:00,1068.8046,1068.8722,1068.4,1068.85,5153,0
2017-11-28,18:00:00,1069.31,1069.7,1069.1,1069.6939,3900,0
2017-11-28,18:05:00,1069.26,1069.94,1069.11,1069.7292,2221,0
2017-11-28,18:10:00,1069.765,1070,1069.09,1069.405,3901,0
2017-11-28,18:15:00,1069.97,1070,1069.06,1069.83,7722,0
2017-11-28,18:20:00,1069.6,1069.72,1068.87,1069.43,4154,0
2017-11-28,18:25:00,1069.5744,1069.93,1068.74,1069.26,5080,0
2017-11-28,18:30:00,1069.37,1069.78,1068.64,1068.64,11347,0
2017-11-28,18:35:00,1068.74,1069.06,1068.24,1068.375,4030,0
2017-11-28,18:40:00,1068.3,1068.3,1066.3,1066.46,13840,0
2017-11-28,18:45:00,1066.63,1066.63,1065.6027,1065.72,5430,0
