Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-10-25,22:00:00,976.3876,976.86,970.4,972.91,518269,0
2017-10-26,16:00:00,980.33,982.9,971,972.7,384054,0
2017-10-26,17:00:00,972.679,975.98,968.55,972.125,336301,0
2017-10-26,18:00:00,972.25,973.9,970.65,972.7865,258494,0
2017-10-26,19:00:00,972.8047,974.4829,971.66,972.12,189386,0
2017-10-26,20:00:00,972.26,973.64,970.7525,971.291,168137,0
2017-10-26,21:00:00,971.58,980,971.1,979.65,336730,0
2017-10-26,22:00:00,979.73,980.9157,972,972.43,808307,0
2017-10-27,16:00:00,1057.01,1071.6,1050.55,1069.9464,2832317,0
2017-10-27,17:00:00,1069.9,1085,1069.21,1081.95,2246829,0
2017-10-27,18:00:00,1082,1096.8,1080.8,1092.74,1221038,0
2017-10-27,19:00:00,1092.77,1105,1091.28,1099.2043,1169976,0
2017-10-27,20:00:00,1099.1932,1104,1093.002,1103.8084,1154297,0
2017-10-27,21:00:00,1103.78,1103.78,1097.54,1102.6,721963,0
2017-10-27,22:00:00,1102.6,1105.58,1100.52,1100.95,1804918,0
2017-10-30,15:00:00,1095.01,1109.55,1093.56,1108.25,870400,0
2017-10-30,16:00:00,1108.365,1122.79,1106.23,1114.56,1227265,0
2017-10-30,17:00:00,1114.98,1115.11,1098.64,1108.54,943079,0
2017-10-30,18:00:00,1107.99,1110.86,1105.721,1109.08,332964,0
2017-10-30,19:00:00,1109.05,1111.89,1108.48,1109.67,215493,0
2017-10-30,20:00:00,1109.74,1114.6799,1109.7326,1114.43,272647,0
2017-10-30,21:00:00,1114.4,1114.73,1108.67,1110.85,595774,0
2017-10-31,15:00:00,1109,1110.54,1103,1105.6694,495013,0
2017-10-31,16:00:00,1105.41,1107.43,1101.1201,1106.85,504559,0
2017-10-31,17:00:00,1107,1108.7799,1104.31,1105.6575,317844,0
2017-10-31,18:00:00,1105.8876,1106.41,1102.33,1105.6367,193437,0
2017-10-31,19:00:00,1105.52,1106.96,1103.98,1105.7701,151828,0
2017-10-31,20:00:00,1105.88,1109.72,1105.4601,1106.1797,267165,0
2017-10-31,21:00:00,1106.06,1107.3399,1103.66,1105.28,511077,0
2017-11-01,15:00:00,1105.4,1108.3999,1101.84,1104.28,442398,0
2017-11-01,16:00:00,1104.15,1108.97,1099.5,1100.07,575889,0
2017-11-01,17:00:00,1099.96,1104.75,1099.19,1100.424,426873,0
2017-11-01,18:00:00,1100.679,1103.4,1100.4201,1103.29,176527,0
2017-11-01,19:00:00,1103.29,1104.75,1098.025,1100.94,221301,0
2017-11-01,20:00:00,1100.65,1102.08,1097.52,1098.52,203184,0
2017-11-01,21:00:00,1098.5717,1103.68,1096.74,1103.68,586716,0
2017-11-02,15:00:00,1097.81,1101,1094.392,1100.985,514754,0
2017-11-02,16:00:00,1100.7,1101.935,1093.2,1093.72,624871,0
2017-11-02,17:00:00,1093.75,1097.4063,1086.8691,1091.7733,510222,0
2017-11-02,18:00:00,1092,1094.56,1090.04,1093.7036,226325,0
2017-11-02,19:00:00,1093.76,1093.99,1088,1089.3401,147925,0
2017-11-02,20:00:00,1089.19,1096.353,1089.11,1095.4325,240217,0
2017-11-02,21:00:00,1095.345,1096.619,1093.16,1094.22,361814,0
2017-11-03,15:00:00,1091.15,1093.28,1089.3481,1091.4731,369882,0
2017-11-03,16:00:00,1091.6587,1094.8,1088.52,1094.015,364229,0
2017-11-03,17:00:00,1093.83,1094.475,1090.6,1094.475,228488,0
2017-11-03,18:00:00,1094.3783,1097.0428,1093.25,1096.99,169145,0
2017-11-03,19:00:00,1097.07,1109,1096.83,1106.88,545066,0
2017-11-03,20:00:00,1106.7467,1112.5,1106.2601,1111.3737,437114,0
2017-11-03,21:00:00,1111.58,1112.68,1109.39,1111.6,468024,0
2017-11-06,16:00:00,1109.15,1121.48,1108.77,1118.8,559948,0
2017-11-06,17:00:00,1118.82,1123.473,1115.6708,1121.39,458770,0
2017-11-06,18:00:00,1121.3,1122.3,1118.83,1120.882,257012,0
2017-11-06,19:00:00,1121,1123.1,1119.8,1122.1,179329,0
2017-11-06,20:00:00,1122.15,1125.25,1121.63,1123.56,211464,0
2017-11-06,21:00:00,1123.3752,1125.41,1122.11,1125.12,167349,0
2017-11-06,22:00:00,1125.18,1125.3654,1120.46,1120.66,474326,0
2017-11-07,16:00:00,1124.74,1130.6,1120.66,1127.24,466398,0
2017-11-07,17:00:00,1127.28,1127.7899,1120.75,1121.2916,364994,0
2017-11-07,19:00:00,1119,1122.75,1117.5,1122.04,134649,0
2017-11-07,20:00:00,1121.71,1124.58,1121.0101,1123.33,131673,0
2017-11-07,21:00:00,1123.34,1124.59,1122.18,1124,118121,0
2017-11-07,22:00:00,1123.88,1124.1899,1121.24,1123.17,326359,0
2017-11-08,16:00:00,1122.82,1126.42,1119.11,1122.255,272336,0
2017-11-08,17:00:00,1122.14,1125.3799,1121.78,1124.02,202586,0
2017-11-08,18:00:00,1124.17,1128.96,1123.95,1127.7,252105,0
2017-11-08,19:00:00,1127.6,1128.9,1127.14,1128.54,129294,0
2017-11-08,20:00:00,1128.65,1134.33,1128.42,1133.7448,274581,0
2017-11-08,21:00:00,1133.64,1134.4199,1131.392,1134.29,201135,0
2017-11-08,22:00:00,1134.1,1135.54,1132.3684,1132.88,452841,0
2017-11-09,16:00:00,1125.96,1128,1121.45,1125.064,472123,0
2017-11-09,17:00:00,1124.83,1128.65,1124.36,1128.54,354998,0
2017-11-09,18:00:00,1128.49,1129.18,1120,1120.52,341493,0
2017-11-09,19:00:00,1120.31,1122.59,1115.77,1120.715,378899,0
2017-11-09,20:00:00,1120.7572,1125.39,1118.29,1123.571,226406,0
2017-11-09,21:00:00,1123.5172,1127.37,1123.435,1124.71,175971,0
2017-11-09,22:00:00,1124.525,1129.6209,1124.26,1129.13,510902,0
2017-11-10,16:00:00,1126.1,1131.75,1126.1,1129.8,271908,0
2017-11-10,17:00:00,1129.8,1130.19,1124.06,1126.52,338462,0
2017-11-10,18:00:00,1126.56,1128.56,1125.12,1125.45,172316,0
2017-11-10,19:00:00,1125.36,1127.54,1124.5,1125.1514,103690,0
2017-11-10,20:00:00,1125.02,1126.55,1124.65,1126.14,80202,0
2017-11-10,21:00:00,1126.13,1127.5,1125.37,1127.11,122206,0
2017-11-10,22:00:00,1127.17,1128.5,1124.29,1125.35,406645,0
2017-11-13,16:00:00,1123,1135.43,1122.34,1134.37,433643,0
2017-11-13,17:00:00,1134.29,1135.5,1130.27,1133.003,287595,0
2017-11-13,18:00:00,1132.86,1139.33,1132.331,1138.1231,313472,0
2017-11-13,19:00:00,1138.2,1139.9,1137.34,1139.27,152981,0
2017-11-13,20:00:00,1139.27,1139.4499,1137.68,1138.6377,182967,0
2017-11-13,21:00:00,1138.54,1139.42,1138.17,1138.99,105879,0
2017-11-13,22:00:00,1138.99,1139.64,1127.57,1129.17,603494,0
2017-11-14,16:00:00,1130.11,1132.88,1124.29,1128.95,392342,0
2017-11-14,17:00:00,1129.11,1136.75,1123.89,1133.3365,524745,0
2017-11-14,18:00:00,1133.3095,1138,1133.3095,1137.67,229168,0
2017-11-14,19:00:00,1137.815,1138,1128,1130.46,216146,0
2017-11-14,20:00:00,1130.02,1132.5306,1128,1130.9,208525,0
2017-11-14,21:00:00,1131.5084,1133,1129.72,1132.8,178889,0
2017-11-14,22:00:00,1132.7,1137.05,1131.27,1136.84,489894,0
2017-11-15,16:00:00,1127.01,1131.75,1122.2,1122.25,687620,0
2017-11-15,17:00:00,1122.26,1127.43,1121.63,1127.35,664070,0
2017-11-15,18:00:00,1127.35,1130.58,1124.5,1128.79,440060,0
2017-11-15,19:00:00,1128.55,1128.7453,1123,1125.3,237179,0
2017-11-15,20:00:00,1125.17,1128.31,1123.11,1127.26,212289,0
2017-11-15,21:00:00,1127.3,1127.5248,1125.33,1127,108153,0
2017-11-15,22:00:00,1126.8916,1129,1124.03,1126.69,422904,0
2017-11-16,16:00:00,1130.16,1134.79,1130.05,1131.7307,293341,0
2017-11-16,17:00:00,1131.52,1136.67,1131.52,1134.87,271698,0
2017-11-16,18:00:00,1134.965,1137,1134.65,1136.33,154804,0
2017-11-16,19:00:00,1136.56,1138.16,1135.6,1136.0697,145097,0
2017-11-16,20:00:00,1136,1137.67,1136,1136.66,92470,0
2017-11-16,21:00:00,1136.7929,1137.82,1135.44,1136.05,134659,0
2017-11-16,22:00:00,1136.28,1137.93,1135.1,1137.29,396303,0
2017-11-17,16:00:00,1138.28,1138.28,1132.845,1134.83,357089,0
2017-11-17,17:00:00,1134.92,1138.0655,1133,1137.79,207643,0
2017-11-17,18:00:00,1137.79,1138.8,1135.28,1136.4,186711,0
2017-11-17,19:00:00,1136.5,1137.275,1135.211,1135.795,75274,0
2017-11-17,20:00:00,1135.929,1135.96,1133.57,1133.8086,104730,0
2017-11-17,21:00:00,1133.5,1134.25,1129.355,1129.86,163188,0
2017-11-17,22:00:00,1129.72,1130.25,1125.8101,1129.88,512607,0
2017-11-20,16:00:00,1129.77,1133.42,1126.33,1129.7867,294046,0
2017-11-20,17:00:00,1129.92,1130.4,1125.87,1126.455,229838,0
2017-11-20,18:00:00,1126.46,1128.73,1125.9106,1128.4147,152952,0
2017-11-20,19:00:00,1128.35,1128.35,1125,1125.7282,130723,0
2017-11-20,20:00:00,1125.61,1127.45,1124.5,1126.96,104974,0
2017-11-20,21:00:00,1126.571,1127.04,1124.8,1125.15,101620,0
2017-11-20,22:00:00,1125.155,1126.58,1122.55,1126.31,349330,0
2017-11-21,16:00:00,1132.86,1134.18,1128.2,1133.5,411767,0
2017-11-21,17:00:00,1133.505,1138.1,1132.5,1136.7428,356637,0
2017-11-21,18:00:00,1136.7,1138.5,1135.94,1137.6765,178916,0
2017-11-21,19:00:00,1137.51,1138.33,1136.39,1136.9844,100644,0
2017-11-21,20:00:00,1136.893,1138.93,1136.68,1138.25,102387,0
2017-11-21,21:00:00,1138.1595,1139.49,1136.78,1138.6,107476,0
2017-11-21,22:00:00,1138.8682,1140,1137.36,1139.49,388308,0
2017-11-22,16:00:00,1141,1147.5,1141,1147.46,539426,0
2017-11-22,17:00:00,1147.33,1149.2399,1144.33,1148.4025,401747,0
2017-11-22,18:00:00,1148.21,1152.07,1146.2501,1151.6,299083,0
2017-11-22,19:00:00,1151.6873,1154.6415,1151.6873,1154.6415,238293,0
2017-11-22,20:00:00,1154.67,1157.046,1153.53,1156.71,217334,0
2017-11-22,21:00:00,1156.765,1160.27,1156.765,1159.28,283690,0
2017-11-22,22:00:00,1159.36,1159.68,1154.47,1156.16,541643,0
2017-11-24,16:00:00,1160.7,1173.8,1160.7,1173.725,679417,0
2017-11-24,17:00:00,1173.65,1178.56,1170.51,1178.02,641203,0
2017-11-24,18:00:00,1177.963,1180.63,1177.1642,1178.56,401537,0
2017-11-24,19:00:00,1178.5999,1186.84,1178.485,1186.02,579734,0
2017-11-24,20:00:00,1186.65,1186.65,1186,1186,85326,0
2017-11-27,16:00:00,1202.66,1213.41,1196,1205,1458078,0
2017-11-27,17:00:00,1205.3,1210.84,1203.32,1203.465,779781,0
2017-11-27,18:00:00,1203.15,1205.64,1191.15,1199.59,889596,0
2017-11-27,19:00:00,1199.84,1200.45,1193.09,1196.98,321395,0
2017-11-27,20:00:00,1196.6875,1204.8,1196.44,1201.23,346298,0
2017-11-27,21:00:00,1201.0768,1201.155,1197.41,1199.7366,231549,0
2017-11-27,22:00:00,1199.58,1199.7599,1195.34,1195.83,708683,0
2017-11-28,16:00:00,1204.88,1205.34,1195,1200.41,582738,0
2017-11-28,17:00:00,1199.955,1201.805,1195.02,1196.14,360077,0
2017-11-28,18:00:00,1196.3416,1200.75,1196.1,1199.55,195510,0
2017-11-28,19:00:00,1199.705,1201.729,1198.27,1199.01,171869,0
2017-11-28,20:00:00,1199.19,1201.76,1190.0173,1190.75,604413,0
2017-11-28,21:00:00,1190.99,1196.5,1188.521,1194.6,542957,0
2017-11-28,22:00:00,1194.6093,1196.65,1191.5,1193.6,624808,0
2017-11-29,16:00:00,1194.8,1194.8,1169,1173.32,1088067,0
2017-11-29,17:00:00,1173.43,1177.83,1151,1157.33,2012441,0
2017-11-29,18:00:00,1157.8237,1157.99,1145.48,1146.88,1216634,0
2017-11-29,19:00:00,1146.5666,1164.25,1145.19,1158.07,707445,0
2017-11-29,20:00:00,1158.02,1166.82,1155,1157.1093,445778,0
2017-11-29,21:00:00,1157,1164.9999,1154.23,1160.963,326642,0
2017-11-29,22:00:00,1160.915,1162.9299,1154.35,1161.21,645746,0
2017-11-30,16:00:00,1167.1,1171.89,1160,1166.4299,675355,0
2017-11-30,17:00:00,1166.99,1178.5701,1164.8,1174,641617,0
2017-11-30,18:00:00,1173.57,1178.27,1171.66,1174.1447,276297,0
2017-11-30,19:00:00,1174.55,1177.11,1171.18,1174.4,221628,0
2017-11-30,20:00:00,1174.28,1175.86,1169.0901,1175.55,246030,0
2017-11-30,21:00:00,1175.2601,1175.68,1172.2,1172.6,118185,0
2017-11-30,22:00:00,1172.6304,1176.99,1169.62,1176.75,959198,0
2017-12-01,16:00:00,1172.05,1179.65,1166.1,1170.67,462657,0
2017-12-01,17:00:00,1171.01,1175.69,1169.62,1172.65,362909,0
2017-12-01,18:00:00,1172.65,1173.81,1152,1162.39,744849,0
2017-12-01,19:00:00,1162.29,1164.6,1157.72,1162.85,290131,0
2017-12-01,20:00:00,1163.2903,1164.7,1159.05,1160,203336,0
2017-12-01,21:00:00,1160.255,1163.5,1159.28,1160.88,229437,0
2017-12-01,22:00:00,1160.88,1162.8,1159.75,1162.35,485944,0
2017-12-04,16:00:00,1173.85,1175.2,1156.75,1157.9245,612939,0
2017-12-04,17:00:00,1158.21,1158.21,1128,1132.71,988891,0
2017-12-04,18:00:00,1131.98,1146.35,1129,1144.1047,715650,0
2017-12-04,19:00:00,1144.41,1151.54,1142.06,1149.929,352194,0
2017-12-04,20:00:00,1150.16,1154.99,1147.56,1149.43,290071,0
2017-12-04,21:00:00,1149.6648,1149.9997,1134.01,1135.66,377021,0
2017-12-04,22:00:00,1135.6583,1140.99,1128.145,1133.95,874154,0
2017-12-05,16:00:00,1128.26,1148.99,1124.74,1145.285,663229,0
2017-12-05,17:00:00,1145.01,1154.958,1141.09,1152.24,592919,0
2017-12-05,18:00:00,1152.53,1159.27,1148.695,1149.3135,354257,0
2017-12-05,19:00:00,1149.25,1153.27,1145.345,1146.33,281411,0
2017-12-05,20:00:00,1146.0103,1151.3399,1143.06,1148.5901,238087,0
2017-12-05,21:00:00,1148.91,1150.36,1137.34,1140.18,268163,0
2017-12-05,22:00:00,1139.76,1144.92,1138.58,1141.57,489448,0
2017-12-06,16:00:00,1137.99,1151.17,1136.08,1146.21,423518,0
2017-12-06,17:00:00,1146.4846,1153.1,1140.82,1152.5096,328655,0
2017-12-06,18:00:00,1152.3703,1153.2,1146.5,1149.935,195757,0
2017-12-06,19:00:00,1150,1150.19,1144,1145.1,134232,0
2017-12-06,20:00:00,1145,1150.6833,1143.01,1150.6833,147776,0
2017-12-06,21:00:00,1150.33,1153.8,1149.8453,1153.19,175837,0
2017-12-06,22:00:00,1153.44,1155.89,1149.7,1152.9408,411083,0
